discountPriceID,discount_price,discount_date
42825,47.68,2002-03-31
42826,351.44,2000-05-22
42827,403.59,2003-04-13
42828,468.95,2007-11-28
42829,304.34,2007-02-17
42830,111.38,2003-04-14
42831,99.71,2008-07-04
42832,242.24,2003-04-09
42833,242.24,2011-01-30
42834,361.49,2003-08-04
42835,416.83,2011-03-14
42836,280.72,2002-09-09
42837,310.76,2003-10-19
42838,249.07,2010-11-05
42839,4.16,2000-05-09
42840,4.41,2011-09-28
42841,149.77,2007-11-03
42842,125.71,2001-03-22
42843,126.2,2010-12-03
42844,85.8,2011-12-31
42845,242.75,2001-09-25
42846,210.97,2003-07-13
42847,242.75,2006-10-16
42848,227.85,2008-03-23
42849,227.87,2009-08-31
42850,9.72,2000-08-28
42851,11.29,2000-10-27
42852,10.87,2001-01-16
42853,35.39,2006-07-22
42854,32.96,2006-08-05
42855,43.17,2012-05-03
42856,421.23,2000-03-23
42857,421.23,2003-11-15
42858,421.23,2010-02-24
42859,421.23,2012-04-23
42860,402.11,2004-02-07
42861,6.75,2006-09-30
42862,121.32,2002-01-07
42863,140.24,2002-10-09
42864,113.85,2006-10-08
42865,160.27,2007-12-25
42866,118.82,2009-03-04
42867,33.14,2004-12-21
42868,20.44,2004-04-05
42869,20.81,2007-09-24
42870,3.58,2000-02-06
42871,4.91,2006-03-16
42872,118.31,2012-05-25
42873,237.67,2000-01-13
42874,386.54,2001-01-05
42875,340.3,2001-09-29
42876,305.52,2008-01-13
42877,270.39,2011-05-04
42878,290.27,2000-03-27
42879,212.03,2007-01-10
42880,283.88,2007-08-14
42881,321.79,2008-06-21
42882,295.83,2009-07-08
42883,191.26,2010-05-05
42884,38.68,2001-04-29
42885,137.94,2006-06-03
42886,246.52,2008-07-13
42887,191.37,2009-07-26
42888,449.3,2005-02-05
42889,185.28,2009-11-10
42890,149.73,2003-02-22
42891,191.9,2005-07-07
42892,148.29,2006-09-25
42893,115.47,2004-12-29
42894,351.97,2001-11-01
42895,351.97,2007-06-30
42896,214.8,2000-08-14
42897,179.69,2000-11-21
42898,192.6,2006-01-01
42899,48.28,2002-09-22
42900,72.95,2003-04-08
42901,91.48,2003-07-04
42902,320.23,2002-01-25
42903,285.05,2002-03-02
42904,146.23,2005-07-10
42905,75.71,2005-04-08
42906,72.11,2005-07-26
42907,395.39,2000-03-17
42908,464.68,2004-03-21
42909,341.14,2008-03-18
42910,266.13,2003-11-12
42911,127.53,2001-11-19
42912,164.95,2003-03-23
42913,137.3,2007-09-10
42914,187.69,2004-08-28
42915,166.8,2005-06-22
42916,168.91,2006-06-17
42917,154.91,2009-08-14
42918,17.29,2003-04-25
42919,18.56,2007-11-30
42920,20.45,2008-04-03
42921,14.18,2010-10-04
42922,68.64,2006-07-10
42923,385.53,2002-01-14
42924,466.13,2003-03-05
42925,55.86,2009-04-26
42926,42.8,2010-12-07
42927,10.21,2009-10-09
42928,129.89,2006-06-23
42929,163.67,2006-07-24
42930,189.44,2007-07-03
42931,432.21,2000-06-02
42932,432.21,2010-01-18
42933,258.31,2004-01-09
42934,328.1,2005-08-23
42935,29.35,2002-07-22
42936,32.48,2002-11-24
42937,46.07,2008-07-02
42938,131.17,2003-09-26
42939,118.27,2003-10-27
42940,30.72,2001-09-14
42941,472.16,2000-03-14
42942,187.01,2007-09-09
42943,291.19,2006-06-24
42944,289.81,2009-02-02
42945,416.51,2006-08-22
42946,209.77,2009-10-29
42947,30.72,2003-08-12
42948,45.43,2003-10-08
42949,38.42,2009-09-06
42950,424.22,2010-10-13
42951,424.22,2012-05-20
42952,44.28,2006-12-18
42953,1.72,2007-05-16
42954,0.92,2007-06-03
42955,156.61,2007-09-11
42956,135.08,2000-04-02
42957,170.68,2001-09-10
42958,213.53,2004-03-04
42959,211.29,2009-06-26
42960,181.22,2011-08-10
42961,164.83,2002-10-18
42962,181.69,2008-01-25
42963,73.32,2008-09-28
42964,286.35,2001-06-02
42965,327.79,2001-07-31
42966,303.47,2009-03-28
42967,290.01,2005-03-18
42968,323.7,2007-01-11
42969,372.26,2009-02-27
42970,372.26,2011-03-19
42971,372.26,2012-06-29
42972,403.15,2001-11-22
42973,411.46,2005-11-01
42974,402.67,2007-04-09
42975,369.99,2011-02-16
42976,57.65,2001-09-01
42977,52.89,2004-11-12
42978,62.18,2005-08-11
42979,61.74,2006-08-19
42980,62.18,2007-09-04
42981,48.45,2012-06-12
42982,207.1,2011-05-31
42983,19.9,2008-09-12
42984,238.06,2011-04-13
42985,242.88,2012-02-07
42986,26.4,2006-06-21
42987,45.56,2011-05-18
42988,114.52,2007-12-24
42989,148.49,2010-02-17
42990,72.81,2010-10-20
42991,114.23,2012-05-06
42992,181.37,2005-07-29
42993,416.45,2000-08-03
42994,416.45,2006-12-17
42995,322.41,2000-03-01
42996,356.57,2008-11-02
42997,323.24,2009-08-25
42998,34.84,2010-12-08
42999,77.23,2004-07-03
43000,86.78,2007-01-06
43001,50.59,2009-01-16
43002,229.5,2000-07-04
43003,164.03,2007-08-23
43004,156.7,2005-05-21
43005,119.72,2010-11-04
43006,21.79,2003-04-14
43007,20.76,2007-10-09
43008,22.95,2009-12-03
43009,21.61,2011-05-04
43010,22.95,2011-09-27
43011,7.79,2010-03-13
43012,7.05,2010-10-21
43013,447.07,2005-04-18
43014,447.07,2012-04-22
43015,185.62,2002-03-20
43016,127.1,2004-01-01
43017,182.17,2001-12-22
43018,173.86,2006-03-20
43019,415.08,2011-02-01
43020,31.7,2001-10-05
43021,332.32,2004-07-25
43022,306.73,2011-12-30
43023,138.37,2011-07-19
43024,389.02,2010-01-24
43025,2.19,2000-06-01
43026,1.65,2000-08-19
43027,97.53,2001-05-14
43028,199.34,2004-05-21
43029,248.15,2011-01-20
43030,60.98,2005-03-21
43031,118.65,2006-04-19
43032,127.9,2006-09-19
43033,220.23,2004-06-13
43034,96.11,2002-03-12
43035,107.85,2009-06-10
43036,106.08,2009-08-29
43037,370.94,2001-03-15
43038,239.09,2003-07-06
43039,346.88,2005-04-14
43040,302.66,2009-01-21
43041,341.93,2000-10-02
43042,357.98,2002-04-20
43043,147.43,2001-08-02
43044,134.15,2005-02-12
43045,136.01,2005-02-24
43046,48.08,2009-01-26
43047,367.53,2002-02-09
43048,379.71,2005-09-02
43049,336.44,2008-08-06
43050,388.91,2011-03-15
43051,75.58,2001-06-21
43052,162.48,2011-06-14
43053,38.01,2002-05-23
43054,42.26,2005-09-12
43055,36.9,2006-08-10
43056,36.46,2006-12-16
43057,34.45,2008-07-12
43058,57.5,2012-02-08
43059,186.51,2004-10-17
43060,123.08,2006-02-04
43061,99.48,2010-06-17
43062,334.79,2004-10-08
43063,345.62,2004-12-27
43064,318.9,2011-05-24
43065,173.62,2000-03-27
43066,170.26,2000-08-31
43067,203.98,2004-05-25
43068,232.08,2005-08-21
43069,271.37,2010-01-22
43070,63.01,2005-10-11
43071,61.51,2012-03-15
43072,181.83,2000-06-01
43073,249.52,2005-06-13
43074,181.96,2005-09-04
43075,230.85,2005-11-12
43076,400.46,2001-09-22
43077,378.63,2002-04-18
43078,400.46,2010-01-01
43079,110.11,2007-04-10
43080,88.68,2007-12-22
43081,229.32,2000-12-13
43082,293.69,2002-03-12
43083,263.26,2006-05-02
43084,243.3,2012-06-01
43085,382.63,2006-07-06
43086,110.74,2004-09-02
43087,389.93,2004-05-10
43088,313.48,2005-09-10
43089,414.72,2006-06-25
43090,409.7,2009-12-17
43091,414.72,2010-01-06
43092,173.06,2001-02-14
43093,2.34,2001-08-16
43094,3.26,2012-02-17
43095,464.23,2008-09-27
43096,171.91,2003-07-12
43097,180.17,2001-05-23
43098,171.31,2004-01-06
43099,163.07,2004-01-19
43100,275.93,2008-05-04
43101,227.69,2010-08-03
43102,29.82,2007-12-07
43103,35.18,2010-10-06
43104,29.61,2011-08-01
43105,256.92,2011-07-03
43106,51.93,2000-09-13
43107,143.58,2000-12-08
43108,74.86,2001-01-07
43109,122.26,2003-06-13
43110,121.42,2005-05-25
43111,41.96,2003-12-13
43112,41.96,2007-04-04
43113,41.96,2008-09-16
43114,41.96,2011-07-06
43115,41.19,2011-10-04
43116,25.71,2000-07-18
43117,27.35,2006-07-01
43118,24.81,2008-10-01
43119,27.35,2010-07-12
43120,80.92,2009-10-20
43121,77.14,2011-02-13
43122,256.83,2000-07-12
43123,256.83,2011-12-16
43124,76.45,2006-10-17
43125,245.26,2006-11-28
43126,242.27,2008-03-25
43127,80.95,2007-08-20
43128,252.09,2001-07-02
43129,170.27,2006-04-16
43130,206.9,2000-11-23
43131,208.77,2006-08-30
43132,362.94,2001-02-24
43133,376.06,2003-12-10
43134,376.06,2008-12-04
43135,482.4,2003-01-07
43136,482.4,2003-03-29
43137,459.78,2006-10-17
43138,10.27,2002-03-31
43139,185.35,2002-02-02
43140,160.43,2002-08-28
43141,173.43,2007-11-18
43142,151.75,2010-11-22
43143,15.32,2007-06-09
43144,143.09,2003-10-30
43145,143.09,2010-08-24
43146,236.39,2000-11-16
43147,236.39,2007-01-01
43148,226.46,2011-06-17
43149,47.87,2003-07-28
43150,49.04,2005-12-28
43151,13.6,2011-12-11
43152,164.57,2003-01-23
43153,163.01,2003-08-02
43154,168.56,2004-11-08
43155,203.36,2001-03-20
43156,263.09,2008-06-02
43157,169.44,2008-02-07
43158,60.47,2010-05-22
43159,117.53,2010-10-25
43160,49.59,2004-08-02
43161,50.74,2006-02-27
43162,297.93,2007-04-14
43163,309.07,2000-12-29
43164,219.12,2007-07-04
43165,314.21,2008-02-12
43166,229.65,2011-02-16
43167,76,2002-10-13
43168,326.16,2002-07-11
43169,374.98,2008-01-08
43170,138.86,2003-03-26
43171,320.43,2000-03-16
43172,227.21,2000-08-29
43173,318.01,2003-04-25
43174,215.99,2006-11-13
43175,269.17,2009-07-07
43176,99.38,2004-12-02
43177,103.36,2008-04-11
43178,103.36,2008-09-10
43179,251.03,2001-09-05
43180,312.7,2009-11-23
43181,269.33,2010-03-17
43182,302.1,2011-03-07
43183,273.41,2000-12-06
43184,225.37,2001-06-06
43185,224.18,2002-03-04
43186,168.17,2006-01-06
43187,234.91,2010-05-18
43188,189.76,2003-06-11
43189,202.09,2008-03-20
43190,102.99,2000-07-07
43191,219.86,2000-10-22
43192,219.86,2006-09-04
43193,219.86,2008-02-27
43194,56.27,2012-03-27
43195,268.31,2002-01-18
43196,226.26,2007-12-21
43197,268.31,2011-06-02
43198,395.68,2001-03-29
43199,395.68,2009-12-01
43200,395.68,2011-08-08
43201,329.32,2012-03-07
43202,55.34,2000-04-15
43203,51.03,2008-12-24
43204,409.15,2005-09-24
43205,319.51,2006-01-16
43206,168.36,2008-09-09
43207,185.47,2009-10-30
43208,164.62,2011-03-23
43209,30.69,2010-04-16
43210,341.9,2001-11-01
43211,427.32,2004-06-13
43212,316.33,2005-06-27
43213,16.69,2001-05-21
43214,11.88,2010-02-11
43215,13.8,2011-09-06
43216,166.62,2003-01-07
43217,184.15,2007-02-25
43218,197.43,2008-12-22
43219,224.79,2003-09-20
43220,150.95,2003-12-18
43221,220.19,2010-09-07
43222,236.45,2005-06-20
43223,136.32,2000-05-26
43224,317.81,2011-07-30
43225,314.22,2000-05-08
43226,274.78,2000-08-23
43227,297.83,2001-09-13
43228,317.04,2002-02-08
43229,242.15,2002-03-31
43230,162.12,2000-06-11
43231,129.96,2005-11-28
43232,48.39,2002-05-26
43233,33.21,2003-07-02
43234,45.51,2010-10-08
43235,237.06,2008-06-19
43236,184.9,2006-06-02
43237,184.9,2008-07-30
43238,184.9,2010-09-20
43239,38.28,2003-11-11
43240,78.13,2006-08-26
43241,82.31,2007-02-20
43242,37.37,2011-02-05
43243,466.81,2002-05-01
43244,466.81,2003-10-17
43245,466.81,2004-08-12
43246,466.81,2006-01-20
43247,458.22,2009-03-26
43248,466.81,2011-02-07
43249,158.65,2001-06-04
43250,159.92,2001-08-24
43251,194.46,2002-10-16
43252,206.74,2005-03-15
43253,340.84,2005-09-30
43254,317.1,2011-09-18
43255,289.29,2000-06-21
43256,318.37,2003-03-29
43257,318.37,2006-10-03
43258,316.89,2010-10-07
43259,318.37,2011-02-23
43260,425.72,2001-02-15
43261,55.16,2007-06-27
43262,57.06,2007-10-08
43263,153.13,2003-11-07
43264,144.65,2005-12-16
43265,148.61,2008-07-26
43266,139.74,2011-02-19
43267,51.8,2000-08-22
43268,40.64,2002-11-21
43269,32.04,2004-02-24
43270,34.01,2007-07-29
43271,27.08,2008-11-05
43272,29.13,2009-12-06
43273,211.67,2000-07-04
43274,211.67,2001-04-22
43275,211.67,2007-05-11
43276,211.67,2010-09-17
43277,210.57,2007-10-11
43278,137.78,2002-04-01
43279,168.36,2005-02-23
43280,75,2010-06-05
43281,125.74,2002-04-15
43282,134.21,2004-03-18
43283,159.85,2006-04-27
43284,159.85,2009-05-07
43285,153.85,2010-10-16
43286,79.73,2000-08-07
43287,101.51,2004-11-25
43288,86.98,2005-08-24
43289,214.01,2001-01-20
43290,334.18,2011-01-21
43291,96.85,2008-03-02
43292,70.28,2010-04-08
43293,66.53,2012-02-19
43294,29.21,2001-12-08
43295,25.81,2008-11-20
43296,20.22,2010-07-17
43297,36.77,2005-11-07
43298,36.77,2008-02-24
43299,32.36,2004-08-24
43300,34.5,2007-09-23
43301,50.03,2008-09-03
43302,54.17,2000-01-05
43303,53.47,2001-04-27
43304,60.09,2005-06-09
43305,47.94,2006-12-02
43306,62.03,2011-12-29
43307,151.03,2011-11-03
43308,113.28,2007-07-20
43309,119.12,2010-01-08
43310,115.45,2010-07-06
43311,412.61,2004-09-22
43312,451.67,2005-12-26
43313,468.81,2010-04-27
43314,45.91,2011-02-27
43315,155.45,2005-03-26
43316,27.19,2001-01-15
43317,32.11,2001-02-11
43318,51.97,2001-10-11
43319,392.08,2002-01-11
43320,257.29,2004-11-17
43321,144.46,2003-08-14
43322,146.33,2005-08-02
43323,159.74,2005-12-08
43324,159.74,2006-05-29
43325,159.74,2008-08-28
43326,159.74,2009-02-16
43327,159.74,2010-12-24
43328,258.81,2004-12-18
43329,256.52,2005-10-26
43330,90.43,2005-07-11
43331,128.54,2011-03-31
43332,454.23,2001-10-04
43333,454.23,2010-07-12
43334,454.23,2010-07-19
43335,136.91,2011-01-29
43336,67.21,2005-04-16
43337,67.21,2010-08-02
43338,160.63,2004-10-12
43339,130.2,2009-04-15
43340,154.32,2009-12-25
43341,155.34,2010-06-22
43342,66.99,2010-01-31
43343,205.11,2005-07-07
43344,205.11,2005-08-23
43345,199.83,2007-01-18
43346,205.11,2009-11-14
43347,428.75,2003-09-22
43348,113.92,2001-06-23
43349,113.92,2001-10-15
43350,113.92,2002-01-13
43351,113.92,2005-02-14
43352,113.92,2007-06-30
43353,69.24,2009-04-18
43354,69.24,2010-09-10
43355,132.68,2001-08-25
43356,425.54,2009-09-30
43357,117.08,2002-04-20
43358,93.53,2003-10-20
43359,92.69,2004-08-23
43360,108.74,2010-04-22
43361,337.12,2003-10-05
43362,362.85,2006-09-10
43363,362.85,2010-02-10
43364,362.85,2010-12-25
43365,254.6,2008-07-18
43366,158.3,2006-09-03
43367,386.13,2003-03-16
43368,447.14,2006-09-23
43369,447.14,2009-01-06
43370,36.51,2010-02-05
43371,58.06,2007-01-31
43372,70.52,2007-08-15
43373,87.06,2008-12-05
43374,240.71,2004-02-18
43375,143.65,2005-12-13
43376,200.63,2008-10-14
43377,43.7,2007-02-12
43378,40.59,2009-05-21
43379,18.66,2004-07-17
43380,130.58,2009-06-03
43381,134.96,2011-08-03
43382,55.11,2000-04-10
43383,55.11,2006-02-09
43384,55.11,2007-04-14
43385,158.32,2004-10-11
43386,156.61,2006-05-03
43387,124.63,2006-05-24
43388,72.62,2000-05-04
43389,82.85,2002-01-21
43390,50.46,2006-12-09
43391,158.34,2000-07-14
43392,347.46,2004-09-13
43393,165.04,2000-10-26
43394,149.66,2000-12-11
43395,134.74,2005-02-25
43396,198.13,2011-08-26
43397,124.56,2006-02-11
43398,111.48,2010-04-08
43399,307.28,2004-08-13
43400,279.48,2004-04-02
43401,253.18,2009-05-13
43402,192.18,2009-03-28
43403,146.59,2010-10-19
43404,71.62,2008-12-30
43405,93,2002-01-10
43406,53.13,2009-05-24
43407,57.54,2009-12-10
43408,219.88,2001-09-04
43409,163.25,2005-07-06
43410,222.76,2005-09-06
43411,225.8,2010-09-30
43412,281.94,2004-05-01
43413,365.68,2005-03-19
43414,272.62,2005-10-24
43415,361.04,2011-03-13
43416,436.04,2010-03-18
43417,103.16,2009-06-11
43418,121.72,2009-09-07
43419,142.55,2009-12-16
43420,133.93,2011-11-08
43421,239.97,2000-07-05
43422,266.98,2006-12-26
43423,214.95,2008-10-05
43424,48.1,2000-06-21
43425,46.52,2001-10-19
43426,37.19,2001-11-19
43427,27.87,2007-04-12
43428,41.76,2008-11-27
43429,41.58,2009-08-05
43430,97.76,2009-03-07
43431,312.45,2001-05-31
43432,82.47,2000-11-02
43433,85.69,2005-01-09
43434,134.58,2002-07-28
43435,157.26,2003-04-16
43436,136.89,2004-01-09
43437,112.33,2004-10-18
43438,123.38,2010-04-03
43439,106.9,2012-03-13
43440,101.75,2004-03-07
43441,85.95,2005-05-29
43442,115.94,2008-10-31
43443,235.71,2007-05-31
43444,82.19,2000-03-01
43445,89.56,2000-09-18
43446,88.96,2009-01-17
43447,148.55,2001-03-26
43448,135.14,2007-03-02
43449,355.24,2000-12-06
43450,296.55,2001-12-14
43451,424.62,2008-02-20
43452,103.48,2006-07-29
43453,144.89,2012-03-24
43454,50.93,2004-03-21
43455,49.07,2010-09-14
43456,50.23,2010-12-17
43457,292.22,2009-05-15
43458,227.36,2002-11-17
43459,347.33,2007-09-08
43460,296.36,2007-09-10
43461,18.68,2000-06-18
43462,29.73,2001-01-01
43463,18.61,2009-03-10
43464,26.17,2004-01-29
43465,1.51,2003-08-06
43466,1.65,2004-12-09
43467,1.68,2005-08-15
43468,254.09,2004-08-25
43469,365.65,2000-01-27
43470,264.67,2010-03-19
43471,80.54,2003-09-05
43472,84.01,2007-03-26
43473,46.54,2007-02-11
43474,113.01,2007-11-13
43475,181.38,2005-07-26
43476,160.56,2005-11-05
43477,241.71,2003-03-14
43478,262.43,2003-04-25
43479,179.88,2005-06-14
43480,266.56,2008-11-20
43481,245.57,2010-12-06
43482,216.46,2001-02-24
43483,371.22,2002-10-07
43484,371.22,2008-09-08
43485,371.22,2009-11-12
43486,371.22,2011-01-30
43487,43.75,2000-11-04
43488,28.47,2004-05-31
43489,38.85,2004-07-16
43490,27.84,2009-08-24
43491,196.73,2010-03-19
43492,186.53,2001-12-27
43493,243.72,2002-07-16
43494,167.87,2006-07-15
43495,33.48,2005-09-02
43496,70.26,2001-04-13
43497,57.75,2001-11-25
43498,86.34,2007-03-18
43499,95.54,2001-09-13
43500,123.87,2002-11-05
43501,112.35,2005-09-18
43502,106.63,2008-02-05
43503,112.63,2008-02-09
43504,257.35,2003-05-30
43505,213.45,2003-01-24
43506,190.38,2010-02-25
43507,230.05,2010-09-26
43508,347.91,2001-04-16
43509,347.91,2003-12-04
43510,347.91,2004-03-26
43511,110.2,2006-02-27
43512,134.12,2011-04-16
43513,168.06,2002-03-29
43514,175.63,2005-03-12
43515,34.64,2008-07-05
43516,377.46,2000-05-21
43517,312.66,2003-02-13
43518,107.26,2000-11-14
43519,95.76,2005-05-05
43520,101.49,2007-03-28
43521,73.29,2002-07-16
43522,73.52,2007-08-23
43523,65.88,2010-07-26
43524,57.22,2012-04-25
43525,46.35,2002-12-01
43526,59.6,2003-12-13
43527,43.8,2012-03-03
43528,251.64,2004-12-14
43529,276.85,2012-01-26
43530,24.23,2000-08-27
43531,28.67,2011-07-09
43532,178.95,2006-11-09
43533,160.23,2007-07-11
43534,179.35,2012-06-19
43535,29.11,2001-02-27
43536,154,2009-05-19
43537,250.85,2010-01-29
43538,216.93,2003-02-09
43539,220.72,2008-07-03
43540,315.6,2003-12-17
43541,252.74,2004-02-19
43542,339.63,2006-08-04
43543,294.66,2007-11-14
43544,343.52,2007-11-28
43545,1.97,2008-03-11
43546,2.12,2009-10-06
43547,388.5,2003-09-28
43548,388.5,2006-05-23
43549,201.07,2000-01-16
43550,201.07,2006-08-14
43551,152.43,2006-12-12
43552,435.09,2001-01-04
43553,434.36,2006-12-24
43554,235.45,2002-11-02
43555,129.72,2001-04-12
43556,139.82,2004-12-10
43557,188.94,2012-01-22
43558,164.44,2009-03-15
43559,218.25,2000-06-16
43560,172.5,2000-09-24
43561,204.76,2004-02-18
43562,119.99,2003-01-29
43563,131.58,2007-03-29
43564,137.31,2009-12-19
43565,107.23,2005-07-03
43566,124.99,2006-11-27
43567,98.89,2010-08-10
43568,64.1,2005-02-22
43569,62.69,2006-09-24
43570,61.37,2009-10-07
43571,66.5,2010-09-14
43572,18.73,2003-01-09
43573,11.18,2008-09-27
43574,153.6,2008-06-17
43575,19.61,2007-06-26
43576,26.45,2009-03-21
43577,16.51,2010-07-15
43578,68.06,2000-07-31
43579,208.94,2000-07-09
43580,268.52,2003-04-10
43581,186.47,2008-05-10
43582,203.51,2009-03-14
43583,268.52,2010-11-08
43584,75.9,2000-12-22
43585,174.95,2004-03-23
43586,361.89,2002-12-03
43587,348.89,2010-09-28
43588,283.69,2000-11-09
43589,301.04,2002-10-06
43590,304.82,2003-09-14
43591,271.7,2010-04-19
43592,139.81,2003-04-09
43593,129.1,2007-03-12
43594,315.14,2000-02-10
43595,265.82,2003-09-19
43596,200.32,2007-03-09
43597,326.38,2009-08-15
43598,427.58,2002-05-21
43599,219.04,2001-09-30
43600,186.73,2004-07-14
43601,145.37,2005-08-23
43602,225.59,2006-12-08
43603,342.35,2000-01-09
43604,353.99,2001-11-10
43605,343.04,2004-11-20
43606,198.35,2008-11-27
43607,264.09,2009-09-08
43608,232.61,2004-08-23
43609,56.48,2001-09-17
43610,88.73,2001-10-15
43611,76.56,2010-07-17
43612,167.7,2006-01-17
43613,201.44,2007-03-19
43614,174.1,2008-10-10
43615,454.4,2004-05-10
43616,427.59,2006-01-23
43617,228.41,2000-03-06
43618,6.18,2001-06-23
43619,21.75,2001-09-19
43620,159.44,2003-09-20
43621,107.44,2012-06-15
43622,43.55,2002-10-27
43623,219.83,2003-07-30
43624,169.68,2006-05-09
43625,168.1,2005-11-02
43626,342.78,2007-10-05
43627,341.66,2009-03-11
43628,330.52,2010-09-16
43629,43.38,2002-04-30
43630,55.06,2004-11-21
43631,34.96,2008-05-02
43632,29.58,2009-06-17
43633,220.53,2003-01-03
43634,115.25,2004-04-12
43635,211.62,2006-06-01
43636,122.37,2009-10-19
43637,54.85,2010-11-03
43638,12.51,2003-09-05
43639,12.51,2003-09-21
43640,325.22,2000-01-31
43641,248.21,2000-02-14
43642,274.61,2006-09-20
43643,291.37,2012-06-10
43644,109.18,2000-07-22
43645,86.19,2000-09-30
43646,140.29,2001-10-16
43647,142.47,2003-02-11
43648,142.47,2008-12-20
43649,105.35,2003-10-22
43650,129.25,2003-11-22
43651,167.09,2004-11-20
43652,235.24,2003-08-24
43653,251.53,2003-09-19
43654,247.92,2012-01-23
43655,356.4,2009-05-23
43656,114.83,2001-02-18
43657,133.84,2001-05-17
43658,145.43,2007-03-11
43659,146.37,2007-06-24
43660,189.52,2000-06-28
43661,287.7,2009-05-22
43662,420.72,2004-07-24
43663,420.72,2008-12-30
43664,30.38,2001-01-02
43665,162.79,2008-11-20
43666,131.81,2003-11-18
43667,136.97,2000-12-25
43668,198.91,2003-08-20
43669,206.49,2005-07-08
43670,141.31,2007-09-17
43671,206.17,2009-08-02
43672,147.1,2010-04-08
43673,79.43,2003-06-29
43674,92.7,2005-03-07
43675,236.01,2007-04-22
43676,271.51,2009-01-13
43677,149.85,2001-08-31
43678,159.66,2003-11-28
43679,141.28,2010-07-29
43680,429.47,2006-01-21
43681,489.49,2006-07-07
43682,452.12,2002-10-17
43683,452.12,2007-05-16
43684,40.68,2009-03-28
43685,232.13,2004-06-04
43686,129.46,2007-09-13
43687,109.14,2009-01-16
43688,325.43,2004-07-29
43689,306.37,2008-02-03
43690,153.52,2009-12-22
43691,153.52,2010-10-15
43692,44.19,2002-03-04
43693,49.85,2005-03-20
43694,76.12,2007-08-24
43695,67.54,2011-11-23
43696,102.12,2003-10-09
43697,90.55,2003-09-14
43698,90.55,2007-04-20
43699,270.74,2002-07-16
43700,270.74,2002-12-13
43701,13.72,2003-03-06
43702,13.72,2003-07-18
43703,429.98,2001-08-02
43704,428.62,2005-09-29
43705,429.98,2011-06-17
43706,181.19,2001-02-21
43707,200.72,2003-08-08
43708,173.87,2005-12-25
43709,88.7,2001-09-02
43710,76.49,2002-06-16
43711,78.34,2006-09-12
43712,343.86,2000-03-26
43713,1.17,2002-07-15
43714,0.99,2008-04-20
43715,1.2,2008-07-09
43716,1.2,2010-12-13
43717,36.92,2005-12-31
43718,122.54,2004-11-24
43719,101.14,2004-12-20
43720,160.76,2011-09-21
43721,154.95,2001-11-29
43722,178.71,2004-02-09
43723,49.23,2007-02-24
43724,116.12,2000-10-14
43725,98.24,2009-12-21
43726,138.26,2010-01-06
43727,263.35,2005-02-01
43728,354.71,2008-10-16
43729,159.87,2001-10-31
43730,192.49,2011-02-14
43731,226.05,2001-06-16
43732,211.68,2001-07-04
43733,198.37,2001-10-02
43734,226.05,2003-11-23
43735,226.05,2011-04-13
43736,407.18,2006-08-15
43737,407.18,2010-05-26
43738,39.68,2005-01-08
43739,219.13,2004-03-06
43740,180.25,2010-10-19
43741,30.46,2010-05-02
43742,185.87,2009-01-19
43743,184.28,2003-04-05
43744,46.37,2000-01-11
43745,46.37,2004-12-05
43746,218.56,2001-10-12
43747,231.1,2006-03-22
43748,223.32,2009-05-28
43749,241.52,2011-05-28
43750,261.16,2011-12-15
43751,82.14,2003-08-30
43752,128.72,2004-07-23
43753,129.89,2005-03-14
43754,187.82,2001-07-31
43755,203.78,2003-08-19
43756,264.23,2005-09-05
43757,205.01,2009-10-07
43758,226.14,2003-12-12
43759,226.14,2008-11-23
43760,65.59,2005-03-11
43761,72.01,2011-11-26
43762,81.56,2012-06-01
43763,400.82,2001-02-17
43764,334.91,2006-04-04
43765,319.21,2010-09-13
43766,100.81,2006-03-16
43767,193.86,2001-10-22
43768,179.99,2006-03-17
43769,279.06,2009-08-20
43770,273.8,2011-04-27
43771,186.88,2000-04-18
43772,201.27,2000-12-31
43773,157.72,2003-03-16
43774,157.72,2006-08-29
43775,11.7,2002-11-29
43776,14.66,2003-12-10
43777,18.19,2009-09-27
43778,19.16,2000-01-21
43779,19.74,2011-11-19
43780,451.55,2005-09-11
43781,33.41,2009-03-31
43782,24.13,2009-12-18
43783,33.03,2010-03-31
43784,84.77,2006-06-09
43785,92.44,2009-06-28
43786,177.59,2006-03-04
43787,177.59,2006-10-22
43788,177.59,2009-04-30
43789,377.34,2002-02-17
43790,342.06,2003-03-19
43791,344.86,2010-06-08
43792,344.86,2011-02-22
43793,344.86,2012-06-26
43794,326.16,2003-03-07
43795,277.17,2006-05-09
43796,1.44,2002-02-15
43797,1.29,2006-08-15
43798,1.43,2010-06-22
43799,140.96,2001-04-09
43800,146.97,2007-05-01
43801,147.11,2001-01-16
43802,129.63,2008-03-26
43803,49.94,2004-01-10
43804,43.29,2004-02-01
43805,52.44,2007-06-30
43806,178.37,2010-11-12
43807,203.38,2001-12-27
43808,205.37,2008-09-21
43809,134.45,2000-04-20
43810,181.38,2002-01-18
43811,249.31,2002-04-20
43812,117.93,2011-02-03
43813,247.89,2011-12-08
43814,147.03,2002-10-06
43815,170.63,2002-11-21
43816,217.7,2008-06-20
43817,42.31,2004-02-12
43818,29.16,2007-12-22
43819,425.35,2003-10-04
43820,425.35,2010-05-21
43821,97.21,2003-05-06
43822,142.44,2005-06-29
43823,129.07,2007-06-25
